csho,invt,ap,act,sale,xint,re,che,at,dlc,dltt,lt,cogs,ivao,ceq,ni,sstk,dp,ppegt,txp,txt,lct,ib,rect,prcc_f,ivst,dltis,key_board_percent_independent,num_independent,board_size,misstate
5.733,9.123,5.604,18.336,214.296,4.643,20.043,5.294,153.006,10.635,32.97,72.773,172.555,0,80.233,5.585,0.439,13.727,197.023,2.102,3.875,27.982,5.585,0,9.461,0,7.719,1,5,5,0
5.334,2.4,4.586,25.795,29.191,0.553,-1.631,0.455,53.336,2.486,8.576,29.112,22.33,0.2,24.224,-2.79,0,2.649,41.494,0,-1.863,19.688,-3.056,3.54,1.95,0,0.18,0,9,11,0
14.759,2.662,5.226,11.903,23.364,1.24,-42.225,1.458,18.655,2.992,5.896,14.114,13.126,2.869,-25.404,-1.179,0,1.578,8.267,0,0,8.218,-1.179,6.814,0.2,0,2.801,0.2,8,12,0
57.684,26.132,169.279,354.093,715.302,48.654,247.6,229.97,1850.401,0,622.283,893.9,335.647,0,956.501,269.928,33.163,55.091,1844.746,0,5.413,200.862,269.928,93.444,38.05,0,0,0,0,1,0
5.63,0,0.011,0.059,0,0,-7.449,0.007,0.086,0,0,0.011,0.038,0,0.075,-0.058,0,0.006,0.055,0,0,0.011,-0.095,0.001,0.09,0,0,0,7,10,0
36.526,3.592,2.524,7.645,14.678,0.106,-4.995,1.236,13.875,0.995,0.789,4.878,8.715,0,8.997,-2.904,0,1.234,9.55,0,-0.014,4.089,-2.904,2.399,0.18,0,0,0,2,3,0
51.935,2.645,2.029,42.171,0,0,-81.167,37.629,48.836,0,0,3.33,0,5.086,45.506,-19.507,25.54,0.377,0.707,0,0,3.33,-19.507,1.379,4.1,35.605,0,0.333333333,5,7,0
28.781,0,0.049,0.524,0,0.001,-9.488,0.509,2.134,0,0,0.14,1.603,0,1.994,-1.679,0.33,0.004,1.42,0,0,0.14,-1.679,0.004,0.21,0,0,0,9,11,0
2.174,0.617,1.926,4.599,24.37,0.281,-5.166,0.649,11.575,3.034,0.057,5.858,18.267,0,5.716,0.07,0,0.419,2.465,0,0.036,5.801,0.07,3.02,3,0,0,0,2,4,0
20.243,0,0.295,0.105,0.191,0,-11.113,0.014,0.298,0,0,0.539,0.14,0,-0.241,0.027,0,0.035,0,0,0,0.539,-0.632,0.091,0.7,0,0,0.666666667,4,7,0
101.421,0,3.333,71.03,96.028,4.938,-181.097,51.264,100.554,1.188,1.046,32.652,35.669,0,67.902,27.932,3.127,7.53,26.324,0.053,-0.08,30.748,28.904,17.29,2.48,3.568,1.622,0,2,5,0
27.021,3.401,31.841,127.454,198.727,2.236,-139.027,59.625,435.81,10.763,29.732,126.165,97.59,5.582,307.458,29.784,5.904,23.56,265.662,0,4.627,70.98,28.81,48.064,12.65,0,30,0.4,5,6,0
102.536,0,3.438,211.097,126.832,0,-335.486,181.669,298.657,0,0,94.932,31.715,0,203.725,-148.616,5.638,12.369,37.42,0,1.077,63.652,-148.616,22.151,2.6,122.814,0,0,6,8,0
54.165,0.3,2.075,42.997,20.385,0.032,-725.839,41.056,66.968,0.042,0,27.58,11.038,12.44,39.388,-91.038,0.403,16.153,14.523,0,0,12.005,-91.038,0.764,0.72,5.908,0,0,6,10,0
10.893,43.387,16.06,67.974,123.642,1.988,9.614,0,109.774,37.542,1.951,59.701,100.247,0,50.073,0.91,0,4.122,54.735,0,0.748,57.571,0.91,23.125,2.75,0,4,0,5,6,0
17.688,7.849,13.132,45.21,87.102,1.429,-31.371,11.028,185.909,8.729,33.921,95.647,21.232,0,85.692,-7.105,64.563,2.9,16.253,3.982,0.098,54.022,-7.105,24.611,7.9,0,40.352,0.333333333,5,6,0
7.284,0,0.376,0.027,0.001,0.039,-4.738,0.027,1.027,0.352,0,1.374,0.573,0,-0.347,-4.354,0.118,0.272,1.337,0,0,1.374,-4.354,0,0.85,0,0,0,9,10,0
10,3.59,26.811,193.536,283.31,8.915,64.25,102.662,468.597,87.752,33.726,243.118,174.002,2.984,153.349,-2.406,0,12.906,59.236,0,2.014,177.396,-2.406,76.256,8.16,12.101,34.294,0,3,4,0
966.091,829.192,1019.927,5277.021,10881.733,91.688,6022.135,1247.093,16688.768,157.715,2436.724,8459.326,4660.794,3345.404,7503.802,302.393,0,757.928,13161.073,182.323,365.367,4138.552,302.393,2598.232,8.59,4.602,574.145,0,5,6,0
3.626,0.971,0.539,5.904,8.354,0,9.313,1.927,14.747,0,0,1.169,3.778,0.5,13.578,0.508,0,0.192,1.5,0,-0.085,1.144,0.508,2.868,5.3,1.644,0,0,3,7,0
47.176,0,1.958,85.483,5.245,1.077,-300.758,84.087,90.071,0,72,83.817,36.628,1.392,2.741,-31.812,0.414,0.016,1.15,0,0,11.617,-31.812,0.155,5.35,26.37,72,0.5,9,12,0
4.486,0,0,0.01,0.626,0.013,-60.362,0.01,0.023,0,0,0.012,0.205,0,-0.019,-3.476,0,0.44,0,0,0,0.012,-3.476,0,0.11,0,0.1,0,4,5,0
5.099,0.512,0.045,2.558,2.065,0,1.61,1.72,2.823,0,0,0.262,0.938,0,2.561,0.123,0,0.049,0.643,0,0.051,0.203,0.123,0.285,0.59,1.342,0,0,3,5,0
20.951,0,0.043,0.002,0,0.02,-5.684,0,0.017,0.11,0,0.202,0,0,-0.185,-0.447,0.053,0.01,0.205,0,0,0.202,-0.447,0,0.01,0,0,0,7,12,0
11.629,0,0.904,3.167,10.23,0.039,-27.573,1.167,4.464,0.034,0.058,3.984,4.892,0.09,0.297,-1.333,1.4,0.192,1.03,0,0.023,3.681,-1.333,1.8,0.71,0,0,0,5,6,0
7.907,0,0.159,1.34,0,0,-0.151,1.127,1.34,0,0,0.564,0,0,0.776,-0.273,0,0,0,0,-0.165,0.564,-0.273,0.213,0.07,0.704,0,0,2,3,0
70.164,15.822,10.836,200.437,241.762,1.466,28.625,123.038,315.148,10.059,0,44.325,91.382,32,270.823,61.076,14.152,8.583,46.141,0,10.465,31.75,61.076,31.501,31.41,5,0,0.333333333,6,8,0
10.59,0,10.765,63.858,305.279,0,119.893,8.641,106.311,0,0,28.689,243.888,0,77.622,16.013,6.543,9.958,73.913,0,9.353,22.612,16.013,45.538,36.2,0,0,0.2,3,5,0
21.39,0.556,13.84,127.081,404.805,26.894,294.903,73.533,843.004,8.887,317.279,460.644,213.997,354.036,382.36,36.782,10.262,18.625,392.688,0,22.068,45.373,36.782,47.116,38.48,45.537,16.724,0.333333333,5,6,0
35.239,0,11.593,293.73,309.06,0,168.939,219.131,367.77,0,0,145.729,51.093,0.3,222.041,27.074,26.761,10.679,116.939,5.001,11.603,145.729,27.074,52.065,21.001,67.014,0,0.666666667,10,11,0
7.871,74.278,38.77,266.576,382.793,19.234,24.884,27.55,511.538,130.592,62.576,318.793,236.555,0,122.383,0.705,0,6.256,64.643,8.855,5.263,202.412,20.343,148.371,2.6,0,13.498,0,6,7,0
40.819,0,0.33,54.314,45.64,0,-72.505,47.816,60.169,0,0,15.778,37.576,5.566,44.391,-29.503,0.304,0.533,9.751,0,16.611,15.778,-29.503,5.802,1.251,6.712,0,0,7,8,0
29.317,569.315,253.313,665.783,3196.909,37.92,238.729,22.786,1478.424,146.067,246.99,887.722,2366.513,0,590.702,39.12,1.861,83.241,1591.545,45.543,24.89,592.723,39.12,62.808,14.08,0,2.761,0.166666667,5,8,0
39.403,4.828,9.737,240.547,448.8,67.614,266.98,158.688,2577.263,8.584,540.175,1672.754,281.53,556.446,904.509,0.826,4.459,54.357,1706.429,0,-24.669,166.466,-33.545,32.817,29.85,37.723,550,0,11,12,0
1245.723,7730.779,12979.948,37177.526,131830.124,792.351,34188.258,7860.528,100729.391,4830.95,12323.645,61091.671,109474.23,2504.284,38302.438,8849.393,86.919,6637.359,118183.794,0,6743.173,29110.407,8849.393,18940.849,92.51,1768.619,2655.448,0.25,3,6,0
15.351,2.394,4.34,191.824,74.679,1.048,25.377,182.503,203.413,0.092,37.05,50.517,6.533,0,152.896,16.825,104.211,1.207,2.755,0.705,10.756,13.467,16.825,2.611,25.43,38.015,37,0.2,13,16,0
11.518,13.602,34.765,80.562,209.65,1.505,52.122,15.486,287.793,10.369,18.778,98.707,159.797,0,189.086,2.332,0.515,10.661,96.694,0,1.304,59.583,2.332,48.375,13.05,0,30,0,8,10,0
26.849,84.996,68.437,179.165,887.94,30.162,-219.51,12.552,397.036,7.337,219.979,374.874,789.146,6.155,22.162,-57.227,4.804,21.6,257.213,8.131,0,137.195,-57.227,71.368,29.3,0,457.959,0,4,5,0
11.976,49.517,9.616,166.477,239.905,18.861,9.301,42.609,291.804,0,133.944,169.89,128.076,0,121.914,16.993,0.096,4.177,43.305,6.973,10.157,31.11,16.993,61.643,6,0,10,0.5,9,10,0
103.153,15.986,27.486,250.321,828.841,163.823,-1023.514,112.104,1539.647,5.85,1762.016,2086.745,250.66,0,-548.641,-22.792,36.814,140.991,1250.385,43.96,6.452,237.451,-22.792,89.513,7.22,0,1425,0,6,9,0
47.024,0,0.579,13.399,1.113,0.065,-195.298,13.135,14.553,0,0,3.931,10.304,0,10.622,-9.393,14.178,0.489,6.236,0,0,2.883,-9.393,0,3.27,6.51,0,0,0,3,0
27.614,4.889,4.408,60.65,41.309,0,-299.852,46.287,129.899,0,0,14.447,36.991,6.36,115.452,-26.733,53.501,7.289,90.713,0,0,14.447,-26.733,8.567,12.84,15.045,0,0.125,2,5,0
1.752,1.258,0.141,5.197,2.399,0.007,-22.6,3.504,5.724,0.004,0,0.536,1.807,0,5.188,-2.928,0,0.265,4.014,0,0.001,0.534,-2.928,0.191,2.34,0,0,0,3,5,0
20,0,8.836,105.511,597.478,19.788,17.375,34.582,509.872,20,40,155.249,197.739,0,354.623,16.128,0,118.917,394.436,0,10.841,111.207,16.128,26.052,19.8,0,0,0,5,9,0
11.208,0,0.094,0.132,0.065,0.059,-13.783,0.028,1.464,0.988,0.368,1.554,0.682,0,-0.09,-1.021,0.539,0.028,1.482,0,0,1.186,-1.021,0.092,0.17,0.02,0.005,0.25,8,10,0
60.07,123.904,72.715,363.684,3148.593,9.514,352.879,165.779,1196.82,5.806,162.909,420.644,1969.953,2.206,776.176,103.687,52.27,97.986,1136.364,0,69.126,239.584,103.687,45.947,55.2,0,0,0.25,5,7,0
187.785,0,0.755,0,0,0,-35.409,0,0,0,0,0.755,0,0,-0.755,-0.034,0,0,0,0,0,0.755,-0.034,0,5e-4,0,0,0.5,9,10,0
13.655,0,0.409,1.007,0.556,1.09,-35.382,0.717,1.072,2.685,0,3.503,2.11,0,-2.431,-1.742,0.087,0.054,0.581,0,0.083,3.094,-1.742,0,1.38,0,0,0.285714286,5,6,0
119.79,0,21.518,369.941,933.639,18.146,348.061,106.161,1458.142,172,300,742.213,523.469,0,715.929,98.243,14.227,49.704,221.748,13.64,56.745,404.003,98.243,183.772,18.37,26.603,0,0.125,6,10,1
53.881,2.278,1.858,6.11,0,0.202,-101.469,2.424,61.235,1.993,0,36.551,0,0,-1.958,-3.511,4.057,0.711,41.578,0,0,3.851,-3.511,1.049,0.49,0,0,0.666666667,6,7,0
4.443,0.587,4.365,3.894,14.187,0.176,-5.563,0.249,8.483,2.457,0,7.861,15.358,0,0.622,-12.047,0,0.592,4.675,0,-0.62,7.861,-12.047,3.037,0.53,0,0,0.333333333,6,8,0
71.177,0.845,2.937,7.61,17.637,0.106,-14.942,2.604,18.173,0,0,4.155,15.556,6.175,14.018,-4.166,5.144,0.458,1.358,0,0,4.155,-3.405,2.796,0.57,0,0,0.142857143,8,10,0
20.927,11.522,19.94,87.394,355.44,0.261,24.799,3.961,166.534,0.424,0.082,37.087,244.397,0,129.02,8.718,1.719,4.857,21.403,0,5.727,30.617,8.718,64.129,10.68,0,0.259,0,1,7,0
75.41,803.6,393.2,1684.5,3495.3,70.7,315.5,147,2839.4,0,711.1,1933.3,2814.7,0,906.1,74.4,2.5,65.9,794.1,68.4,41.3,929.1,74.4,553.6,20.14,0,1372.8,0,4,6,0
56.547,0,0.032,0,0,0,-6.895,0,0,0,0,0.032,0,0,-0.032,-0.149,0,0.001,0.004,0,0,0.032,-0.149,0,0.033,0,0,0.5,2,4,0
11.997,142.907,17.466,327.974,436.817,19.79,-252.143,17.075,566.276,304.705,7.77,778.582,407.343,0,-212.306,-176.099,0,23.536,361.848,3.754,1.06,437.407,-42.046,89.452,0.025,0,2.235,0,4,6,0
11.295,0,0.498,33.025,105.435,0.189,28.939,16.822,52.473,2.372,0.083,5.848,70.973,0,43.347,7.331,1.462,3.591,31.358,0,4.452,5.419,7.331,14.401,15.73,0,0,0,6,7,0
20.049,36.805,14.619,107.349,307.16,0.248,4.666,41.916,259.741,0.089,1.435,73.941,137.601,0,98.597,-45.253,0.236,30.781,193.644,6.534,-2.537,68.825,-45.253,20.45,1.4,0,0,0,8,10,0
20.293,5.197,6.584,198.291,397.355,0,178.189,86.94,412.806,0,0,196.209,144.194,44.065,216.597,34.666,23.788,14.691,108.126,0,19.895,177.045,34.666,84.275,52.91,17.056,0,0,4,6,0
4.202,0,0.855,0.06,0.116,0.01,-60.107,0.009,0.908,0.001,0,2.278,0.626,0.6,-1.76,-3.458,0,0.137,0.422,0,0,2.278,-3.458,0.008,1.01,0,0.594,1,6,6,0
103.217,0,144.9,448.5,315.7,3.9,-1194.5,128.6,640.7,17.4,11.7,225.4,179.9,0,415.3,-96.8,0,46,113.5,0,17.3,206.8,-65.5,25.4,5.5,0,0,0,8,10,0
66.909,0,0.552,0.334,2.993,1.665,-67.028,0.27,0.793,5.555,0.897,8.997,2.017,0,-8.204,-7.665,3.857,0.249,0.865,0,0,8.1,-7.665,0.02,0.08,0,1.619,0.4,5,7,0
3.365,1.786,0.455,4.759,13.366,0.639,-37.326,0.298,16.89,2.485,4.081,7.951,4.663,0.15,8.939,1.712,0.019,0.232,1.276,0,0.113,3.87,1.712,2.364,3.16,0,0,0,8,9,0
79.714,80.367,52.869,384.914,701.769,1.495,110.857,232.053,646.843,5.372,35.916,214.552,424.729,12.944,428.837,23.377,4.073,28.223,229.163,37.564,2.72,175.525,23.377,61.225,7.911,0,30.802,0,3,4,0
37.992,1.078,1.019,1.278,0.055,1.416,-29.486,0.001,8.552,1.389,2.195,4.983,4.33,0,3.569,-6.547,0.03,0.105,7.61,0,0,2.738,-6.533,0,0.16,0,0,0,5,9,0
28.222,87.608,75.013,287.219,992.22,43.905,33.889,85.551,960.545,0.106,531.001,740.164,788.358,0,219.877,-27.035,0.594,30.991,786.146,0,-15.099,125.058,-27.035,94.142,13.8,0,0,0,5,9,0
100.889,0.571,1.279,9.308,0.039,0.124,-61.252,8.282,11.364,0.004,0.81,2.884,0.012,0,8.48,-10.142,9.248,0.522,2.993,0,0,1.342,-10.142,0.205,0.75,0,0,0,3,5,0
14.102,43.958,23.896,161.813,203.542,0.049,125.98,74.451,271.713,0.598,0,59.604,121.768,0,211.758,11.817,5.108,5.145,77.458,1.04,7.27,54.809,11.817,32.507,21.65,0,0,0.142857143,2,8,0
8.661,0,0.021,0.077,0.008,0,-3.058,0.072,0.077,0,0,0.021,0,0,0.056,-0.056,0,0,0,0,0,0.021,-0.056,0.001,0.12,0,0,0.333333333,6,8,0
6.017,0.473,1.948,2.632,78.492,0.438,-32.179,1.379,30.854,0.918,4.009,15.144,71.087,0,10.535,-6.006,0.084,3.56,55.892,0,-0.012,8.366,-6.006,0,1.749,0,0.904,0.166666667,5,7,0
24.775,0,37.985,181.371,961.333,25.773,113.042,23.44,503.026,5.109,184.576,310.735,865.461,5.657,192.291,13.387,1.308,12.254,133.52,0,7.53,110.073,13.387,129.638,8.1,0,20.351,0.181818182,4,10,0
10.147,0,3.274,3.44,15.809,0.987,-51.145,1.542,58.98,2.318,12.071,25.832,8.167,0,33.148,0.619,0,4.631,129.903,0,0,6.284,0.349,1.719,2.9,0,2.2,0.4,9,12,0
51.202,0,0.264,0.974,0,0.001,-23.379,0.947,33.514,0,0,0.273,0.589,0,33.241,-1.813,0.72,0.003,32.563,0.006,0,0.273,-1.813,0.019,2.4,0.032,0,0.142857143,8,9,0
7.045,0,0.021,2.045,0,0,0.209,2.039,2.589,0,0,0.127,0.561,0,2.462,-0.652,0,0.015,0.231,0,-0.151,0.127,-0.652,0.006,0.29,1.762,0,0,8,10,0
39.372,0,5.311,8.834,14.491,0.906,-129.401,3.066,13.644,1.326,0.004,8.068,0.603,0,5.576,-4.392,3.984,1.866,4.363,0,0,8.064,-4.392,5.25,3.23,0,0,0.5,2,3,0
34.374,0.415,5.955,21.897,5.076,0.32,-47.29,0.368,23.907,0.484,0.338,29.051,2.839,0,-5.144,-9.77,1.071,0.477,6.501,0,0.037,27.55,-9.77,2.548,0.7,0,0.721,0,6,8,0
28.145,0,4.97,11.517,44.46,2.034,-37.043,4.777,42.555,7.338,9.977,30.563,25.769,0,-0.638,2.208,0,4.347,49.955,0,0.036,15.936,2.208,6.222,0.7,0.192,2.4,0,4,7,0
24.618,0,0.159,0.09,0,0.001,-16.326,0.031,2.01,0,0,0.179,0.993,0,1.831,-1.246,1.315,0.002,1.226,0,0,0.179,-1.246,0.056,0.32,0,0,0.333333333,4,6,0
21.375,1.179,6.27,27.527,35.983,1.03,-24.032,25.139,46.367,4,3,20.146,9.342,0,24.304,8.936,0.141,5.876,26.581,0.045,5.305,14.443,7.219,0.627,1.4,2.144,0,0,10,13,0
9.459,2.929,1.158,7.982,16.166,0.062,6.704,2.401,11.092,0.133,0.242,1.74,10.289,0,9.352,-0.305,0.041,0.501,4.444,0,-0.258,1.291,-0.305,2.53,1.1,0.788,0,0,6,7,0
13.806,19.386,13.754,113.187,120.468,0,36.477,58.481,126.167,0,0,30.996,70.89,0.361,95.171,6.267,3.343,3.279,16.155,4.504,3.228,30.996,6.267,31.668,12.74,0,0,0,3,5,0
29.315,0,26.955,93.003,959.504,78.966,210.4,67.205,1411.872,4.648,865.51,1108.628,578.05,0,303.244,51.733,1.981,52.223,786.455,0,44.963,149.58,51.733,5.307,25.99,0,0,0.4,7,10,0
108.33,393.393,73.49,1323.489,1457.722,27.409,1215.982,573.721,3282.6,0,722.535,1225.254,596.173,15.487,2057.346,202.864,36.964,100.352,616.7,111.982,115.248,338.685,202.864,211.174,46,20.368,620.625,0.625,5,7,0
345.249,0,1.375,0.499,0.027,0.942,-60.183,0.2,24.437,4.871,0.674,8.58,6.276,0,15.857,-8.918,4.554,0.113,22.265,0,0,7.906,-7.538,0.027,1.4,0,0,0.5,8,9,0
15.744,1.499,1.363,4.944,13.537,1.349,-36.838,0.207,10.13,6.701,2.333,13.338,10.108,0.051,-3.208,-2.925,0,0.283,9.439,0,0,11.005,-2.925,3.088,0.29,0,3.285,0,4,6,0
10.767,6.875,3.022,77.101,95.384,0.123,45.086,40.119,89.947,0,0,13.729,58.719,0,76.218,8.665,4.135,4.616,59.138,0,1.031,13.546,8.665,26.562,20.7,34.747,0,0,3,5,0
7.11,2.021,2.115,2.043,2.142,0.149,-43.536,0.006,2.424,0.853,1.262,6.206,1.695,0,-3.932,-1.308,0,0.109,1.634,0,0,4.944,-1.308,0.015,1e-4,0,0.427,0.5,4,6,0
199.346,510.218,712.697,2093.947,4729.482,17.919,644.132,699.748,3244.745,347.237,297.018,1656.269,4106.447,0,1588.476,43.007,17.111,224.439,1170.777,0,-6.053,1263.218,43.007,787.453,28.15,0,462.395,0,7,10,0
22.225,37.76,25.715,190.639,190.177,6.503,-642.804,84.941,401.956,6.368,134.147,322.609,133.647,39.112,76.401,143.631,0.036,23.9,311.312,8.704,9.69,116.149,143.631,63.134,4.89,33.16,2.7,0,4,5,0
8.435,110.91,31.645,248.64,505.916,16.414,85.656,1.011,480.4,0,257.157,328.601,337.618,0,150.882,13.152,2.054,3.847,51.327,0,7.695,55.71,13.152,115.678,22.24,0,158.605,0,4,6,0
319.927,152,146.1,1178.9,2434.3,202,-3454.4,474,11662.6,45.8,3612.3,4470,1592.6,5.5,7192.6,19.2,12.8,508.2,10673,57.2,3,511.1,18.4,480.3,24.01,0,252.1,0,6,11,0
6.522,1.905,2.962,3.996,14.844,0.618,-14.414,0,13.97,5.66,2.165,11.41,9.264,0,2.56,-7.384,0.525,0.714,3.941,0,0,9.245,-5.681,1.978,0.6,0,0.359,0,9,10,0
11.155,8.638,2.63,24.075,31.042,0.077,-10.632,6.061,25.582,0.706,1.01,5.066,17.769,0,20.516,1.066,2.594,0.593,6.861,0,0.028,4.056,1.066,9.123,7.02,0,0,0.333333333,5,7,0
31.016,0,43.506,587.251,732.756,33.115,-569.731,312.679,1006.85,4.192,180.903,579.663,507.534,2.638,350.281,38.131,12.023,19.047,138.162,5.515,16.062,287.862,38.131,122.112,32.6,2.999,0,0,5,8,0
13.416,50.032,38.239,107.799,336.523,2.321,90.58,35.271,224.137,10.754,30.62,94.099,304.921,0,130.038,-12.871,0.685,16.472,176.418,0,7.094,55.279,-1.658,11.625,11,25.311,4.657,0,5,7,0
15.21,38.15,84.156,111.123,584.298,12.272,50.825,0.558,388.772,12.137,137.838,277.617,497.19,0.577,111.154,3.613,0.107,29.59,435.461,0.977,3.898,126.19,5.576,67.586,4.61,0,49.1,0,2,4,0
16.653,0,0.236,17.901,0,0,-165.88,0.334,19.838,0,0,18.314,0,0.5,-27.213,-8.861,0,0.064,0.292,0,0,18.314,-5.27,0,0.06,0.334,0,0,5,7,0
16.208,11.504,13.778,92.004,520.477,28.012,-344.492,12.561,196.166,1.329,305.31,396.549,482.602,0,-210.16,8.966,0.407,13.289,153.703,0,0.197,90.408,-3.366,60.428,1.15,0,0,0,9,10,0
143.407,309.14,78.626,687.652,2996.051,19.454,175.511,327.81,1376.695,54.641,165.738,537.54,1990.169,33.694,839.155,139.549,36.007,95.948,910.03,31.194,88.283,339.814,139.549,16.628,23.59,0,0,0.2,2,6,0
20.092,97.771,75.267,170.384,2054.977,13.419,-10.82,12.679,392.511,4.177,124.616,286.844,1676.361,0,105.667,-6.698,0,25.877,329.926,5.476,-3.187,136.17,-5.92,39.952,4.5,0,123.801,0,5,7,0
87.239,1.125,3.399,16.589,33.103,0.004,-31.715,8.25,18.706,0,0,15.633,28.938,0,3.073,-2.948,1.996,0.388,1.034,0,0,15.633,-2.948,6.373,1.32,0,0,0.5,11,13,0
9.556,0,0.464,6.182,30.407,0.625,-3.049,1.924,7.44,1.2,1.6,6.765,14.767,0,0.675,0.712,0,0.853,8.327,0.147,-0.132,3.685,0.712,3.834,1.35,0,0,0,7,9,0
6.939,0.943,1.462,5.738,11.35,0.078,-15.803,0.608,7.477,0.968,0.251,5.443,8.237,0,2.034,-3.784,0.019,0.246,1.345,0,0,4.97,-3.784,3.759,2.73,0,0,0.5,6,7,0
5.602,0.128,8.752,12.485,23.265,0.195,-3.933,4.878,35.671,0,4.39,20.401,8.651,0.282,15.095,4.401,0,2.418,30.882,0,2.217,12.787,4.442,5.143,12.27,0,4.114,0.125,9,13,0
6.999,7.465,6.352,22.612,116.727,0.666,20.845,0.502,59.99,3.123,8.908,24.842,62.868,0,35.148,6.266,1.291,4.848,41.768,0,5.245,13.354,6.266,12.984,19.8,0,0.09,0,3,6,0
194.398,0,0.947,11.449,2.044,0.119,0.485,11.055,14.572,0.275,1,2.332,0.752,0,12.24,0.643,9.784,0.419,3.109,0,-0.273,1.222,0.643,0.383,0.15,0,0,0,8,9,0
26.32,245.394,61.016,534.47,691.806,21.777,412.586,67.296,1363.476,61.988,260,444.385,493.072,7.093,889.972,46.753,0,62.026,1209.735,1.009,16.056,145.259,46.753,203.21,41.57,52.045,0,0,4,5,0
8.764,4.983,34.272,121.365,865.463,29.138,-37.99,28.415,455.735,16.374,230.126,446.921,800.099,0,8.814,-8.604,0.45,45.556,539.208,0,6.266,131.583,-8.604,55.11,4.77,26.267,99.875,0.333333333,6,8,0
6.49,14.769,4.914,25.035,68.449,0.448,11.558,0,59.568,0,6.489,15.668,43.514,5.992,43.9,-0.394,0.246,7.319,51.71,0,1.457,4.914,-0.394,9.099,4.5,0,0,0,1,3,0
653.023,74.618,362.823,1929.949,3961.491,708.037,314.969,494.747,18074.683,995.79,5521.275,8142.596,2399.495,524.191,4291.667,20.997,920.284,667.591,21723.118,82.307,70.008,1898.2,20.997,959.46,7.36,450.338,3116.741,0,5,9,0
63.805,83.356,23.303,450.86,182.414,2,-183.319,285.896,698.493,9.35,181.058,267.866,85.037,50.682,430.627,-113.112,6.842,39.985,246.101,7.581,1.006,82.979,-113.112,66.208,16.31,258.578,174.246,0,6,8,0
56.256,0.553,30.556,238.916,1016.986,62.384,609.342,15.347,2733.089,2.895,643.459,1364.511,157.386,0,1368.578,199.489,149.305,394.701,4129.19,0,120.713,300.218,210.906,134.774,44.54,0,1569,0,6,7,0
241.742,176.494,191.196,797.256,1385.293,1.899,112.3,350.689,1116.058,1.394,28.073,416.449,928.063,3.96,699.609,35.229,20.977,34.705,161.174,0,11.741,366.968,35.229,234.548,15.1,49.784,10.709,0,13,15,0
4.196,0.024,0.034,0.77,0.271,0,-9.519,0.618,1.22,0,0,0.134,0.191,0,1.086,-0.628,0,0.047,0.253,0,0,0.134,-0.628,0.1,0.18,0,0,0.25,7,8,0
5.537,0.585,1.046,3.931,58.343,0.331,-8.311,1.496,16.005,0.643,1.254,8.657,52.581,0.111,5.29,0.058,0,1.746,23.536,0,0.089,4.669,0.058,1.238,2.55,0,0,0,6,10,0
38.892,0.079,0.128,1.504,10.017,0.132,-87.035,0.699,1.887,0.436,0,2.453,6.328,0,-0.566,1.743,0.013,0.298,1.181,0,0,2.453,1.545,0.618,0.165,0,0.75,0.25,9,13,0
25.818,30.151,84.331,122.137,475.244,0.378,-53.837,14.495,146.927,0.651,0,91.359,412.304,0,55.568,8.896,12.549,2,13.564,0,-0.583,91.359,8.896,72.316,5.93,0,417.094,0.5,6,8,0
38.993,176,93.5,711.4,1471.8,20,924.4,251.1,2025.9,9.3,416.2,1270.5,1029,0,755.3,77.4,14.5,89.9,1538.3,63.2,35.4,336.5,91,267.3,38.39,0,198.9,0,3,4,0
7.082,40.794,17.216,66.41,175.769,2.216,15.249,0.189,130.527,31.868,12.1,79.463,151.246,0,51.064,1.918,0,6.729,111.687,0,1.334,54.76,1.918,21.781,3,0,166.65,0,5,7,0
3.751,14.168,7.475,35.974,100.494,0.24,22.109,5.246,62.999,1.07,7.004,21.356,78.695,0,41.203,5.406,9.504,2.683,45.832,0,3.55,13.086,5.406,13.342,10.11,0.1,1.608,0.142857143,4,6,0
7.375,0,0.906,7.745,47.932,0.566,-18.776,2.621,20.656,2.106,3.069,14.762,32.977,0,5.894,-9.814,0.005,0.324,3.057,0,-0.056,11.693,-9.814,3.242,0.8,0,0.752,0,5,6,0
18.756,0,0.309,4.803,1.98,0,-40.507,4.402,4.813,0,0,0.565,4.801,0,3.671,-2.686,0.361,0.009,0.346,0,0,0.565,-2.686,0.05,3.49,4.336,0,0.2,7,10,0
8.331,6.922,6.93,26.897,48.142,0.215,-23.638,11.963,30.346,0.242,2.146,14.498,31.059,0,15.848,0.444,0.011,0.887,10.541,0,0.025,12.352,-2.521,6.587,2.38,3,0,1,4,4,0
20.43,19.158,77.448,313.161,1058.958,3.58,125.38,39.375,437.436,11.264,37.443,255.919,993.282,1.324,171.997,26.917,1.529,21.761,165.321,35.914,14.727,193.322,26.917,235.327,11.8,1.456,9.727,0.25,4,6,0
94.11,20.935,18.57,853.58,523.86,0,446.154,743.034,928.515,0,0,60.797,151.465,0,867.718,133.673,22.26,14.829,120,10.691,81.928,60.797,133.673,67.355,33,586.441,0,0,4,8,0
32.943,0,44.333,298.629,709.616,0.802,8.44,144.374,514.462,0,0,362.725,552.854,0,151.737,57.166,7.122,19.621,153.196,15.308,35.015,129.321,50.38,138.922,23.18,0,0,0.428571429,5,7,0
